timestamp,buy_exchange,sell_exchange,buy_price,sell_price,profit_percent,profit,amount
2021-01-01 05:18:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:19:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:20:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:21:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:22:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:23:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:24:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:25:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:26:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:27:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:28:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:29:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:30:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:31:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:32:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:33:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:34:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:35:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:36:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:37:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:38:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:39:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:40:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:41:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:42:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:43:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:44:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:45:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:46:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:47:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:48:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:49:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:50:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:51:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:52:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:53:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:54:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:55:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:56:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:57:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:58:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 05:59:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:00:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:01:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:02:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:03:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:04:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:05:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:06:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:07:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:08:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:09:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:10:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:11:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:12:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:13:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:14:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:15:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:16:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:17:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:18:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:19:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:20:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:21:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:22:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:23:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:24:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:25:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:26:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:27:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:28:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:29:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:30:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:31:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:32:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:33:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:34:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:35:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:36:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:37:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:38:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:39:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:40:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:41:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:42:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:43:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:44:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:45:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:46:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:47:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:48:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:49:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:50:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:51:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:52:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:53:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:54:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:55:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:56:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:57:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:58:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 06:59:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 07:00:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 07:01:00,coinbase,bitfinex,62779.38,63256.0,0.05739296130933649,1.8105550000004769,0.05
2021-01-01 07:02:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:03:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:04:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:05:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:06:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:07:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:08:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:09:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:10:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:11:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:12:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:13:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:14:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:15:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:16:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:17:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:18:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:19:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:20:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:21:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:22:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
2021-01-01 07:23:00,coinbase,bitfinex,62779.37,63256.0,0.05740889925087342,1.8110575000000608,0.05
